GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
0600000US4210533512,4210533512,"Hebron township, Potter County, Pennsylvania",253,31,185,28,160,22,68,19,2.4,2.4,0.0,12.6,0.0,14.4,8.8,8.4,7.9,4.1,9.2,7.8,3.8,4.7,20.6,9.1,9.5,4.3,3.8,3.4,4.4,4.0,25.0,11.7,18.2,7.0,10.3,5.0,9.4,5.6,23.5,10.5,17.0,7.0,20.5,8.9,22.5,10.2,7.4,7.1,19.8,6.0,24.9,7.7,25.6,8.1,5.9,6.0,16.6,5.0,19.5,6.5,20.6,7.3,8.8,8.6,5.9,3.8,8.1,5.0,9.4,5.8,0.0,29.8,2.0,2.1,2.7,2.8,3.1,3.2,0.0,29.8,0.8,1.7,1.1,2.3,1.3,2.7,0.0,29.8,45625,8693,51797,8861,58571,12444,22188,6258,54396,6398,62491,8025,N,N,28657,6331,22.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),7.4,(X)
0600000US4210533568,4210533568,"Hector township, Potter County, Pennsylvania",159,24,110,22,87,23,49,15,5.0,3.1,5.5,4.1,0.0,24.6,8.2,8.0,5.7,4.8,4.5,4.0,5.7,5.0,8.2,12.0,19.5,8.9,16.4,10.5,13.8,9.2,34.7,15.5,16.4,9.1,20.9,12.2,21.8,13.9,10.2,9.6,23.9,9.8,23.6,11.4,24.1,12.2,20.4,17.6,15.7,7.6,10.9,6.1,13.8,7.9,14.3,10.1,5.0,6.2,7.3,9.1,9.2,11.3,0.0,37.1,6.9,4.6,10.0,6.5,10.3,7.4,0.0,37.1,0.6,1.2,0.9,1.8,1.1,2.3,0.0,37.1,1.3,1.8,0.0,20.2,0.0,24.6,4.1,5.8,36528,6992,36875,11866,41875,9091,23750,11998,46860,6724,48558,8724,N,N,38506,14125,40.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),59.2,(X)
0600000US4210535400,4210535400,"Homer township, Potter County, Pennsylvania",156,19,122,18,112,17,34,12,1.9,2.1,0.8,2.4,0.0,19.9,5.9,8.9,3.8,3.0,0.0,18.4,0.0,19.9,17.6,13.5,1.3,3.3,0.8,2.6,0.0,19.9,5.9,15.0,3.2,4.5,0.0,18.4,0.0,19.9,11.8,15.0,14.1,7.1,9.0,7.1,9.8,8.2,32.4,24.0,23.1,8.0,26.2,9.0,24.1,8.5,11.8,11.3,23.7,7.2,27.9,9.6,28.6,9.9,8.8,10.3,16.7,7.1,19.7,8.2,20.5,9.2,5.9,8.0,3.2,3.1,4.1,4.0,4.5,4.3,0.0,44.6,9.0,4.2,11.5,5.5,12.5,6.3,0.0,44.6,77500,8658,84167,9756,90000,15482,36875,8570,93840,10355,107762,12339,N,N,42600,10395,23.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),19.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.5,(X)
0600000US4210538920,4210538920,"Keating township, Potter County, Pennsylvania",101,18,65,15,59,15,36,14,2.0,2.5,0.0,30.9,0.0,33.0,5.6,7.1,20.8,10.7,3.1,4.7,3.4,5.1,52.8,21.0,9.9,7.1,6.2,9.8,6.8,10.9,16.7,13.5,22.8,10.0,26.2,13.5,27.1,14.7,16.7,12.8,15.8,6.5,24.6,9.6,22.0,10.3,0.0,43.3,18.8,9.0,24.6,11.6,23.7,11.8,8.3,10.2,9.9,6.2,15.4,9.3,16.9,10.0,0.0,43.3,0.0,21.7,0.0,30.9,0.0,33.0,0.0,43.3,0.0,21.7,0.0,30.9,0.0,33.0,0.0,43.3,0.0,21.7,0.0,30.9,0.0,33.0,0.0,43.3,33942,3369,42917,9806,43750,11403,14167,1993,39107,6171,49202,6482,N,N,20881,5695,30.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.3,(X)
0600000US4210557280,4210557280,"Oswayo borough, Potter County, Pennsylvania",59,18,47,16,35,13,12,7,3.4,5.1,8.5,9.8,0.0,44.0,0.0,75.1,6.8,7.7,4.3,5.5,0.0,44.0,16.7,27.1,15.3,9.3,8.5,8.7,5.7,7.2,25.0,27.0,25.4,12.5,21.3,12.3,22.9,14.9,41.7,34.4,3.4,9.7,4.3,12.1,5.7,15.4,0.0,75.1,10.2,7.6,10.6,9.6,14.3,13.1,8.3,19.8,10.2,9.3,10.6,9.7,8.6,10.1,8.3,25.0,25.4,13.9,31.9,16.9,42.9,18.4,0.0,75.1,0.0,33.0,0.0,37.9,0.0,44.0,0.0,75.1,0.0,33.0,0.0,37.9,0.0,44.0,0.0,75.1,34821,41119,51875,59765,88750,41995,30833,8087,60436,14912,66783,16595,N,N,32500,20647,28.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),50.0,(X)
0600000US4210557288,4210557288,"Oswayo township, Potter County, Pennsylvania",91,21,60,20,38,14,31,13,6.6,6.4,3.3,5.4,5.3,8.4,12.9,16.1,1.1,2.4,5.0,7.3,2.6,5.6,0.0,46.7,15.4,9.3,6.7,6.2,5.3,6.1,25.8,22.7,16.5,12.9,20.0,17.0,7.9,12.4,9.7,13.4,12.1,7.8,11.7,8.9,18.4,11.9,12.9,12.6,27.5,13.3,28.3,16.3,31.6,22.4,25.8,22.9,12.1,6.6,15.0,9.9,13.2,12.7,6.5,8.6,5.5,6.4,8.3,9.6,13.2,14.6,0.0,46.7,3.3,3.3,1.7,4.5,2.6,6.8,6.5,8.6,0.0,23.7,0.0,32.7,0.0,42.2,0.0,46.7,45625,18228,61250,34044,64167,24852,38125,22377,55126,8206,57865,10968,N,N,49261,15723,19.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),6.5,(X)
0600000US4210560200,4210560200,"Pike township, Potter County, Pennsylvania",114,21,70,17,57,16,44,13,15.8,7.5,8.6,7.3,5.3,6.7,29.5,16.3,9.6,5.7,2.9,3.5,0.0,33.8,20.5,13.2,14.0,7.4,12.9,8.9,7.0,8.9,18.2,12.5,14.9,6.3,10.0,6.6,10.5,7.0,22.7,13.0,6.1,4.4,5.7,5.1,7.0,6.3,6.8,8.3,18.4,8.5,27.1,12.6,33.3,15.6,0.0,39.2,11.4,7.2,17.1,9.9,17.5,11.1,2.3,7.6,7.0,4.3,11.4,7.0,14.0,8.7,0.0,39.2,0.9,2.2,1.4,3.5,1.8,4.3,0.0,39.2,1.8,2.6,2.9,4.3,3.5,5.2,0.0,39.2,31250,15190,55000,13663,68250,22875,15000,7639,47404,7202,63999,11478,N,N,19311,7328,16.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),11.4,(X)
0600000US4210561400,4210561400,"Pleasant Valley township, Potter County, Pennsylvania",30,9,29,9,28,10,1,3,0.0,47.5,0.0,48.3,0.0,49.2,0.0,100.0,0.0,47.5,0.0,48.3,0.0,49.2,0.0,100.0,6.7,8.8,6.9,9.1,7.1,9.4,0.0,100.0,10.0,15.2,10.3,16.4,10.7,18.2,0.0,100.0,20.0,16.6,20.7,17.7,21.4,18.8,0.0,100.0,50.0,29.1,55.2,23.4,53.6,26.5,0.0,100.0,10.0,14.2,6.9,10.1,7.1,10.6,0.0,100.0,3.3,11.2,0.0,48.3,0.0,49.2,100.0,100.0,0.0,47.5,0.0,48.3,0.0,49.2,0.0,100.0,0.0,47.5,0.0,48.3,0.0,49.2,0.0,100.0,58750,13401,55625,14472,56250,18172,-,**,54470,9623,51259,6694,N,N,N,N,23.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),0.0,(X)
0600000US4210562072,4210562072,"Portage township, Potter County, Pennsylvania",78,15,62,14,55,13,16,7,3.8,5.2,0.0,31.9,0.0,34.6,18.8,21.8,10.3,6.9,3.2,3.6,3.6,4.1,37.5,28.7,6.4,5.0,3.2,3.9,0.0,34.6,18.8,21.7,10.3,6.2,12.9,8.1,9.1,7.8,0.0,65.0,32.1,11.7,33.9,12.8,34.5,13.9,25.0,22.4,24.4,10.4,30.6,12.8,34.5,14.3,0.0,65.0,5.1,5.4,6.5,6.7,7.3,7.6,0.0,65.0,7.7,6.7,9.7,8.3,10.9,9.3,0.0,65.0,0.0,26.9,0.0,31.9,0.0,34.6,0.0,65.0,0.0,26.9,0.0,31.9,0.0,34.6,0.0,65.0,43500,4067,47500,11350,51875,14000,14583,3586,48483,7444,55621,7924,N,N,20825,6476,24.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.0,(X)
0600000US4210566416,4210566416,"Roulette township, Potter County, Pennsylvania",510,43,335,39,279,35,175,38,10.0,4.0,2.4,2.1,1.4,1.7,24.6,9.5,12.0,5.1,6.6,5.3,6.8,6.2,24.0,10.1,10.2,4.3,14.0,6.6,11.8,6.9,10.9,5.8,13.7,4.6,7.5,3.7,5.7,3.5,16.0,8.6,16.7,4.9,18.5,6.6,19.7,7.6,14.9,6.5,18.2,4.4,24.2,6.7,23.7,7.2,5.1,4.1,13.5,4.0,18.2,5.4,20.4,6.2,4.6,4.2,3.5,2.2,5.4,3.3,6.5,4.0,0.0,13.3,0.8,0.9,1.2,1.4,1.4,1.7,0.0,13.3,1.4,1.1,2.1,1.7,2.5,2.1,0.0,13.3,36193,2067,51458,5888,53456,5752,17083,6428,57268,14523,73256,21294,N,N,25424,4370,24.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.3,(X)
0600000US4210569736,4210569736,"Sharon township, Potter County, Pennsylvania",294,35,220,31,185,29,74,21,0.7,1.0,0.0,10.7,0.0,12.6,2.7,3.9,4.4,3.2,1.8,1.9,2.2,2.3,12.2,10.4,16.0,5.3,9.5,5.8,9.2,6.1,35.1,14.3,17.7,6.2,18.6,8.1,8.1,4.3,27.0,17.1,29.6,8.3,29.1,7.8,33.0,9.2,18.9,13.3,8.8,4.1,11.8,5.6,14.1,6.4,0.0,28.0,12.2,4.5,15.0,5.8,16.8,6.0,4.1,5.1,7.1,3.6,9.5,4.8,11.4,5.9,0.0,28.0,0.7,0.9,0.9,1.2,1.1,1.4,0.0,28.0,2.7,4.1,3.6,5.4,4.3,6.2,0.0,28.0,40119,2258,45000,7524,49196,10174,23750,9573,53676,8845,62148,12073,N,N,27032,4089,36.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),41.9,(X)
0600000US4210570304,4210570304,"Shinglehouse borough, Potter County, Pennsylvania",457,65,226,46,138,39,231,55,7.9,4.4,0.0,10.5,0.0,16.5,15.6,8.3,5.5,4.3,12.8,10.8,2.2,3.3,4.8,4.0,25.6,8.1,9.3,7.8,8.7,9.1,35.1,12.9,12.0,5.7,8.0,4.9,10.1,6.6,16.0,9.8,11.6,4.3,11.9,5.7,5.1,4.4,11.3,6.7,26.5,7.2,43.8,11.3,50.7,13.9,9.5,6.5,3.9,2.7,5.8,4.3,9.4,6.9,2.2,3.3,3.5,3.6,7.1,7.2,11.6,11.6,0.0,10.2,3.5,4.1,1.3,2.4,2.2,3.9,5.6,7.7,0.0,5.3,0.0,10.5,0.0,16.5,0.0,10.2,33750,12598,53125,4856,56250,11083,21726,4538,45193,6881,54946,9031,N,N,35106,11362,39.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),45.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.3,(X)
0600000US4210574072,4210574072,"Stewardson township, Potter County, Pennsylvania",15,9,4,5,4,5,11,8,13.3,18.6,0.0,100.0,0.0,100.0,18.2,26.0,13.3,18.0,50.0,50.0,50.0,50.0,0.0,78.4,33.3,32.5,0.0,100.0,0.0,100.0,45.5,42.1,13.3,16.3,0.0,100.0,0.0,100.0,18.2,21.9,6.7,12.6,0.0,100.0,0.0,100.0,9.1,18.3,6.7,14.3,0.0,100.0,0.0,100.0,9.1,20.8,0.0,67.2,0.0,100.0,0.0,100.0,0.0,78.4,13.3,25.5,50.0,50.0,50.0,50.0,0.0,78.4,0.0,67.2,0.0,100.0,0.0,100.0,0.0,78.4,0.0,67.2,0.0,100.0,0.0,100.0,0.0,78.4,19250,25781,62500,153447,62500,153447,19250,19555,35260,26868,64575,67392,64575,67392,24600,10688,66.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),0.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),90.9,(X)
0600000US4210575224,4210575224,"Summit township, Potter County, Pennsylvania",78,16,63,17,63,17,15,8,2.6,3.0,3.2,3.7,3.2,3.7,0.0,67.2,7.7,6.4,3.2,3.9,3.2,3.9,26.7,20.7,17.9,8.8,15.9,9.8,15.9,9.8,26.7,22.8,3.8,3.6,1.6,3.4,1.6,3.4,13.3,16.9,20.5,9.5,25.4,11.5,25.4,11.5,0.0,67.2,23.1,11.6,25.4,13.1,25.4,13.1,26.7,22.1,16.7,11.4,15.9,10.5,15.9,10.5,6.7,21.7,7.7,7.1,9.5,8.9,9.5,8.9,0.0,67.2,0.0,26.9,0.0,31.6,0.0,31.6,0.0,67.2,0.0,26.9,0.0,31.6,0.0,31.6,0.0,67.2,46500,12710,52917,14165,52917,14165,24375,26274,53173,8589,57179,8190,57179,8190,32267,15424,24.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.7,(X)
0600000US4210575720,4210575720,"Sweden township, Potter County, Pennsylvania",269,42,209,33,166,26,60,28,0.7,1.2,0.0,11.3,0.0,13.9,3.3,5.4,4.1,2.9,5.7,6.3,1.8,2.2,13.3,11.8,25.3,9.4,18.7,9.2,12.0,8.2,48.3,24.6,7.8,4.3,7.7,4.9,4.8,3.9,11.7,11.0,10.8,4.8,12.0,5.3,15.1,6.3,6.7,7.4,23.8,7.6,22.0,6.9,23.5,7.6,11.7,12.6,16.0,5.4,19.6,6.5,24.7,7.8,3.3,7.5,7.4,4.5,9.6,5.7,12.0,7.1,0.0,32.7,3.3,2.6,3.8,3.2,4.8,4.0,1.7,3.4,0.7,1.0,1.0,1.3,1.2,1.6,0.0,32.7,52188,18086,58125,13522,68750,12138,18571,8705,57219,6719,62428,7491,N,N,29607,10148,19.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),19.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.0,(X)
0600000US4210575952,4210575952,"Sylvania township, Potter County, Pennsylvania",26,10,21,8,21,8,5,8,0.0,51.0,0.0,56.8,0.0,56.8,0.0,100.0,3.8,9.1,0.0,56.8,0.0,56.8,20.0,31.9,3.8,12.1,0.0,56.8,0.0,56.8,20.0,35.1,15.4,13.3,19.0,17.8,19.0,17.8,0.0,100.0,30.8,20.1,33.3,28.6,33.3,28.6,20.0,39.5,23.1,13.8,19.0,19.3,19.0,19.3,40.0,54.1,7.7,8.9,9.5,11.7,9.5,11.7,0.0,100.0,15.4,18.0,19.0,23.5,19.0,23.5,0.0,100.0,0.0,51.0,0.0,56.8,0.0,56.8,0.0,100.0,0.0,51.0,0.0,56.8,0.0,56.8,0.0,100.0,44167,15154,44583,40818,44583,40818,36250,32838,59465,17629,65162,20827,N,N,35520,17396,30.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.0,(X)
0600000US4210578240,4210578240,"Ulysses borough, Potter County, Pennsylvania",264,36,170,35,147,34,94,23,10.2,5.4,2.9,2.7,2.0,2.6,23.4,12.4,15.2,8.0,15.9,10.3,14.3,11.1,13.8,11.3,17.0,6.5,8.2,6.5,4.8,3.5,33.0,16.2,8.0,4.7,10.6,6.7,10.2,7.2,6.4,6.9,8.3,4.1,11.2,6.0,9.5,6.0,2.1,2.6,25.8,8.9,30.0,12.1,34.7,13.6,16.0,12.2,7.2,5.4,10.6,7.6,12.2,8.9,1.1,3.9,4.9,3.1,7.6,5.0,8.8,5.6,0.0,23.1,3.4,2.7,2.9,3.0,3.4,3.6,4.3,4.9,0.0,9.0,0.0,13.6,0.0,15.6,0.0,23.1,34375,15012,50417,8563,52841,4313,20357,5326,45150,6366,52991,8914,N,N,30545,9402,42.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),45.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),37.2,(X)
0600000US4210578248,4210578248,"Ulysses township, Potter County, Pennsylvania",258,32,214,31,188,30,44,14,7.0,4.2,3.7,2.4,3.2,2.3,27.3,19.5,5.4,3.4,0.9,1.2,0.0,12.4,27.3,17.7,9.7,5.9,10.3,6.9,11.7,7.8,6.8,9.4,11.2,6.1,11.2,6.9,11.7,7.6,15.9,13.1,20.2,6.7,21.5,7.3,20.2,7.6,9.1,8.9,23.6,6.3,25.7,7.5,25.5,8.7,13.6,11.4,10.1,4.5,11.2,5.1,11.2,5.4,0.0,39.2,11.6,5.7,14.0,6.8,14.9,7.6,0.0,39.2,1.2,1.6,1.4,1.9,1.6,2.2,0.0,39.2,0.0,9.2,0.0,11.0,0.0,12.4,0.0,39.2,46071,6794,51042,8079,51250,7429,14375,13375,53203,5552,58498,6449,N,N,22873,7781,41.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),38.6,(X)
0600000US4210582568,4210582568,"West Branch township, Potter County, Pennsylvania",159,32,100,23,91,22,59,19,3.8,2.9,6.0,5.7,2.2,3.1,6.8,8.7,10.7,6.5,2.0,2.5,0.0,23.7,28.8,16.0,13.8,5.5,11.0,7.6,12.1,8.3,18.6,11.6,17.0,7.6,13.0,7.1,14.3,7.5,13.6,11.1,14.5,9.3,12.0,11.4,12.1,11.6,20.3,13.1,22.6,8.3,29.0,12.2,31.9,13.1,11.9,7.4,6.3,5.0,9.0,6.3,7.7,5.7,0.0,33.0,4.4,3.8,7.0,6.1,7.7,7.1,0.0,33.0,3.1,2.6,5.0,4.2,5.5,4.7,0.0,33.0,3.8,2.8,6.0,4.6,6.6,5.2,0.0,33.0,45893,9380,54286,21686,56250,24705,22917,5991,61975,10482,79713,16541,N,N,28669,5381,32.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.1,(X)
0600000US4210584360,4210584360,"Wharton township, Potter County, Pennsylvania",51,16,23,11,19,9,28,13,5.9,7.5,13.0,16.0,15.8,19.5,0.0,49.2,19.6,18.1,0.0,54.2,0.0,59.7,35.7,29.6,17.6,13.9,4.3,13.3,5.3,18.1,28.6,22.5,19.6,16.0,43.5,31.3,36.8,41.1,0.0,49.2,13.7,11.7,13.0,21.3,10.5,22.3,14.3,16.8,7.8,9.1,17.4,20.4,21.1,28.0,0.0,49.2,15.7,11.3,8.7,12.0,10.5,14.3,21.4,17.5,0.0,36.2,0.0,54.2,0.0,59.7,0.0,49.2,0.0,36.2,0.0,54.2,0.0,59.7,0.0,49.2,0.0,36.2,0.0,54.2,0.0,59.7,0.0,49.2,31875,9067,33958,11280,34250,29521,16429,16513,36922,9229,38961,8443,N,N,35246,15908,13.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),0.0,(X)
0600000US4210703264,4210703264,"Ashland borough, Schuylkill County, Pennsylvania",1410,126,703,75,416,73,707,152,9.9,5.4,0.0,3.5,0.0,5.8,19.7,10.9,7.1,4.0,8.1,7.1,0.0,5.8,14.1,8.3,18.6,6.7,9.2,5.8,0.0,5.8,26.4,10.4,15.9,6.0,15.6,7.9,18.8,11.3,14.3,8.5,14.1,6.0,17.4,8.2,6.3,5.6,7.5,5.9,18.9,5.8,23.9,8.5,33.9,13.1,12.6,7.3,7.2,3.2,12.1,6.2,20.4,9.6,2.4,2.4,8.3,4.0,13.7,7.1,20.7,10.9,3.0,4.3,0.0,1.8,0.0,3.5,0.0,5.8,0.0,3.5,0.0,1.8,0.0,3.5,0.0,5.8,0.0,3.5,34153,3957,47321,12577,65500,12282,19015,3165,42816,3935,55206,6898,N,N,28136,4661,20.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),13.2,(X)
0600000US4210703488,4210703488,"Auburn borough, Schuylkill County, Pennsylvania",348,44,228,44,174,40,120,36,3.2,3.2,3.9,5.4,5.2,6.9,1.7,2.6,2.6,1.9,0.0,10.4,0.0,13.4,7.5,5.4,18.1,6.3,6.6,6.2,8.6,8.1,40.0,14.7,18.1,8.9,19.7,10.9,6.3,5.4,15.0,13.7,13.8,6.1,18.4,9.0,16.7,9.6,5.0,5.2,27.3,8.2,32.9,11.5,39.1,13.4,16.7,14.0,12.6,5.3,14.0,6.3,18.4,8.2,10.0,9.3,2.9,3.1,4.4,4.7,5.7,6.0,0.0,18.7,1.4,2.0,0.0,10.4,0.0,13.4,4.2,5.7,0.0,6.9,0.0,10.4,0.0,13.4,0.0,18.7,41250,13322,50500,11933,56667,7273,27727,8008,49509,6384,52886,6399,N,N,41791,10360,33.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.7,(X)
0600000US4210704352,4210704352,"Barry township, Schuylkill County, Pennsylvania",377,34,259,29,216,26,118,31,1.6,1.3,0.8,1.1,0.9,1.3,3.4,3.3,4.2,2.2,0.8,1.3,0.0,10.9,13.6,7.3,9.8,3.4,2.3,1.9,1.9,1.8,26.3,10.6,13.8,4.2,13.5,5.6,9.3,4.0,12.7,6.6,13.8,5.1,16.2,6.9,12.5,5.1,8.5,5.7,27.3,7.0,26.3,7.7,28.2,7.3,29.7,14.6,13.8,4.6,18.1,6.3,20.8,7.2,4.2,4.1,11.1,4.7,15.4,6.3,18.5,7.1,1.7,2.4,4.0,2.8,5.8,4.1,6.9,5.0,0.0,19.0,0.5,0.7,0.8,1.0,0.9,1.2,0.0,19.0,52841,7989,64792,8697,72083,8892,30750,11529,62094,5846,72323,7120,N,N,39399,7597,24.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16.9,(X)
0600000US4210707336,4210707336,"Blythe township, Schuylkill County, Pennsylvania",381,36,268,32,200,28,113,34,4.5,4.0,2.2,2.5,0.0,11.7,15.0,13.3,2.6,1.8,2.2,2.2,0.0,11.7,7.1,5.3,15.2,5.7,4.5,3.1,4.0,3.3,40.7,14.6,12.3,4.9,12.3,5.2,9.0,5.8,15.0,11.1,13.1,4.1,13.4,4.4,15.5,5.9,4.4,4.0,24.1,5.6,27.6,7.6,29.5,8.9,12.4,7.3,10.0,3.9,11.9,4.6,10.0,4.8,5.3,7.4,16.0,5.5,22.8,7.2,29.5,8.8,0.0,19.7,1.6,1.5,2.2,2.2,1.5,2.0,0.0,19.7,0.5,0.7,0.7,1.0,1.0,1.4,0.0,19.7,51635,6005,62500,4210,66875,7113,19837,3213,59435,5193,70346,5643,N,N,28309,6876,25.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.0,(X)
0600000US4210708200,4210708200,"Branch township, Schuylkill County, Pennsylvania",725,54,480,49,397,47,245,35,3.7,1.7,1.7,1.8,1.0,1.5,9.4,4.5,8.0,2.6,1.7,1.8,0.8,1.1,20.4,7.0,11.0,3.3,7.1,4.0,4.0,3.1,20.0,7.6,10.1,3.5,9.6,4.1,7.6,3.5,12.2,6.9,14.2,4.1,16.0,6.0,15.9,5.7,10.6,7.2,22.2,4.7,21.7,5.8,23.4,6.2,19.2,8.2,13.0,4.4,17.3,5.5,18.1,5.9,4.5,5.6,13.4,4.3,19.0,6.3,22.9,7.4,2.4,2.6,3.6,2.0,5.4,2.9,5.5,2.9,0.0,9.7,0.8,0.8,0.6,0.9,0.8,1.1,1.2,1.8,52337,5099,65000,12619,71397,8905,25625,5708,60635,4663,72322,6036,N,N,35661,5904,37.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.1,(X)
